"subjid","rownum","submission_date","expectedness","expectedness_qemo","expectedness_qlabel","pleasantness","pleasantness_qemo","pleasantness_qlabel","goal_consistency","goal_consistency_qemo","goal_consistency_qlabel","fairness","fairness_qemo","fairness_qlabel","agent_cause","agent_cause_qemo","agent_cause_qlabel","agent_intention","agent_intention_qemo","agent_intention_qlabel","self_cause","self_cause_qemo","self_cause_qlabel","close_others","close_others_qemo","close_others_qlabel","control","control_qemo","control_qlabel","altering","altering_qemo","altering_qlabel","moral","moral_qemo","moral_qlabel","selfesteem","selfesteem_qemo","selfesteem_qlabel","suddenness","suddenness_qemo","suddenness_qlabel","familiarity","familiarity_qemo","familiarity_qlabel","future","future_qemo","future_qlabel","past","past_qemo","past_qlabel","occurred","occurred_qemo","occurred_qlabel","certainty","certainty_qemo","certainty_qlabel","repetition","repetition_qemo","repetition_qlabel","coping","coping_qemo","coping_qlabel","mental_states","mental_states_qemo","mental_states_qlabel","others_knowledge","others_knowledge_qemo","others_knowledge_qlabel","bodily_disease","bodily_disease_qemo","bodily_disease_qlabel","people","people_qemo","people_qlabel","relevance","relevance_qemo","relevance_qlabel","freedom","freedom_qemo","freedom_qlabel","pressure","pressure_qemo","pressure_qlabel","consequences","consequences_qemo","consequences_qlabel","danger","danger_qemo","danger_qlabel","self_involvement","self_involvement_qemo","self_involvement_qlabel","main_character","main_character_qemo","main_character_qlabel","remember","remember_qemo","remember_qlabel","self_consistency","self_consistency_qemo","self_consistency_qlabel","relationship_influence","relationship_influence_qemo","relationship_influence_qlabel","agent_situation","agent_situation_qemo","agent_situation_qlabel","attention","attention_qemo","attention_qlabel","psychological_change","psychological_change_qemo","psychological_change_qlabel","safey","safey_qemo","safey_qlabel","knowledge_change","knowledge_change_qemo","knowledge_change_qlabel","emotion","emotion_qemo","emotion_qlabel","Guilty_extent","Content_extent","Lonely_extent","Excited_extent","Hopeful_extent","Devastated_extent","Proud_extent","Apprehensive_extent","Disgusted_extent","Embarrassed_extent","Jealous_extent","Joyful_extent","Impressed_extent","Grateful_extent","Terrified_extent","Furious_extent","Nostalgic_extent","Disappointed_extent","Annoyed_extent","Surprised_extent","Neutral_extent","city","country","age","gender","thoughts","response_noface","response_intune","response_nothought","response_needverbal","response_facevoice","response_surprised"
"Ndim21a_q064_02_198","1141","2014-04-03","1","Disappointed","q32","1","Disappointed","q32","2","Disappointed","q32","0","Disappointed","q32","1","Disappointed","q32","1","Disappointed","q32","0","Disappointed","q32","7","Disappointed","q32","2","Disappointed","q32","8","Disappointed","q32","3","Disappointed","q32","2","Disappointed","q32","9","Disappointed","q32","1","Disappointed","q32","4","Disappointed","q32","0","Disappointed","q32","4","Disappointed","q32","9","Disappointed","q32","7","Disappointed","q32","7","Disappointed","q32","3","Disappointed","q32","2","Disappointed","q32","1","Disappointed","q32","3","Disappointed","q32","9","Furious","q32","8","Disappointed","q32","7","Disappointed","q32","3","Disappointed","q32","10","Disappointed","q32","7","Disappointed","q32","10","Disappointed","q32","9","Disappointed","q32","6","Disappointed","q32","8","Disappointed","q32","10","Disappointed","q32","10","Disappointed","q32","7","Disappointed","q32","7","Disappointed","q32","7","Disappointed","q32","Disappointed","NULL","NULL","3","0","3","0","0","8","0","6","7","4","0","0","0","0","0","10","0","10","10","9","NULL","Rochelle","USA","24","Female"," No","6","NULL","3","3","8","6"
"Ndim21a_q062_02_115","1142","2014-04-04","3","Guilty","q80","1","Guilty","q80","5","Guilty","q80","7","Guilty","q80","10","Guilty","q80","3","Guilty","q80","10","Guilty","q80","10","Guilty","q80","9","Guilty","q80","6","Guilty","q80","1","Guilty","q80","3","Guilty","q80","7","Guilty","q80","5","Guilty","q80","7","Guilty","q80","2","Guilty","q80","8","Guilty","q80","3","Guilty","q80","7","Guilty","q80","4","Guilty","q80","7","Guilty","q80","6","Guilty","q80","0","Guilty","q80","10","Guilty","q80","6","Guilty","q80","6","Guilty","q80","6","Guilty","q80","7","Guilty","q80","10","Guilty","q80","0","Guilty","q80","6","Guilty","q80","7","Guilty","q80","6","Guilty","q80","9","Guilty","q80","6","Guilty","q80","8","Guilty","q80","6","Guilty","q80","6","Furious","q80","5","Guilty","q80","Guilty","NULL","NULL","10","1","3","6","0","6","0","0","3","10","1","0","0","0","4","2","0","7","6","6","NULL","NULL","NULL","31","male"," ","7","NULL","3","0","8","2"
"Ndim21a_q063_01_113","1143","NULL","3","Guilty","q80","2","Guilty","q80","6","Guilty","q80","4","Guilty","q80","7","Guilty","q80","8","Guilty","q80","1","Guilty","q80","10","Guilty","q80","10","Guilty","q80","3","Guilty","q80","8","Guilty","q80","5","Guilty","q80","10","Guilty","q80","3","Guilty","q80","7","Guilty","q80","2","Guilty","q80","10","Guilty","q80","7","Guilty","q80","4","Guilty","q80","8","Guilty","q80","4","Guilty","q80","2","Guilty","q80","0","Guilty","q80","7","Guilty","q80","6","Disgusted","q80","2","Guilty","q80","6","Guilty","q80","9","Guilty","q80","10","Guilty","q80","1","Guilty","q80","10","Guilty","q80","5","Guilty","q80","1","Guilty","q80","8","Guilty","q80","6","Guilty","q80","9","Guilty","q80","8","Guilty","q80","6","Guilty","q80","5","Guilty","q80","Guilty","NULL","NULL","5","5","1","0","2","3","0","6","3","2","0","0","0","6","3","3","2","3","4","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1144","NULL","0","Terrified","q105","1","Terrified","q105","0","Terrified","q105","2","Terrified","q105","0","Terrified","q105","0","Terrified","q105","1","Terrified","q105","7","Terrified","q105","6","Terrified","q105","2","Terrified","q105","7","Terrified","q105","2","Terrified","q105","10","Terrified","q105","2","Terrified","q105","0","Terrified","q105","0","Terrified","q105","10","Terrified","q105","0","Terrified","q105","2","Terrified","q105","2","Terrified","q105","2","Terrified","q105","0","Terrified","q105","0","Terrified","q105","1","Terrified","q105","10","Terrified","q105","9","Terrified","q105","6","Terrified","q105","0","Terrified","q105","3","Terrified","q105","10","Terrified","q105","10","Guilty","q105","10","Terrified","q105","3","Terrified","q105","3","Terrified","q105","7","Terrified","q105","10","Terrified","q105","8","Terrified","q105","7","Terrified","q105","4","Terrified","q105","Terrified","NULL","NULL","8","0","6","0","7","10","0","4","3","7","0","0","0","0","7","9","0","7","7","9","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1145","NULL","6","Lonely","q95","5","Lonely","q95","7","Lonely","q95","5","Lonely","q95","2","Lonely","q95","10","Lonely","q95","10","Lonely","q95","7","Lonely","q95","8","Lonely","q95","8","Lonely","q95","10","Lonely","q95","4","Lonely","q95","3","Lonely","q95","0","Lonely","q95","7","Lonely","q95","2","Lonely","q95","4","Lonely","q95","1","Lonely","q95","0","Lonely","q95","5","Lonely","q95","0","Lonely","q95","0","Lonely","q95","0","Lonely","q95","0","Lonely","q95","8","Lonely","q95","10","Lonely","q95","7","Lonely","q95","8","Lonely","q95","10","Lonely","q95","10","Terrified","q95","10","Lonely","q95","7","Lonely","q95","3","Lonely","q95","0","Lonely","q95","5","Lonely","q95","7","Lonely","q95","7","Lonely","q95","3","Lonely","q95","7","Lonely","q95","Lonely","NULL","NULL","6","5","10","1","6","3","2","4","5","6","2","2","0","5","1","6","3","10","7","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1146","NULL","2","Apprehensive","q18","2","Apprehensive","q18","8","Apprehensive","q18","8","Apprehensive","q18","10","Apprehensive","q18","10","Apprehensive","q18","2","Apprehensive","q18","3","Lonely","q18","3","Apprehensive","q18","3","Apprehensive","q18","9","Apprehensive","q18","1","Apprehensive","q18","7","Apprehensive","q18","8","Apprehensive","q18","8","Apprehensive","q18","2","Apprehensive","q18","1","Apprehensive","q18","0","Apprehensive","q18","6","Apprehensive","q18","7","Apprehensive","q18","8","Apprehensive","q18","10","Apprehensive","q18","0","Apprehensive","q18","10","Apprehensive","q18","7","Apprehensive","q18","10","Apprehensive","q18","8","Apprehensive","q18","3","Apprehensive","q18","10","Apprehensive","q18","3","Apprehensive","q18","10","Apprehensive","q18","10","Apprehensive","q18","8","Apprehensive","q18","10","Apprehensive","q18","5","Apprehensive","q18","10","Apprehensive","q18","8","Apprehensive","q18","2","Apprehensive","q18","7","Apprehensive","q18","Apprehensive","NULL","NULL","2","3","2","4","6","3","2","6","5","2","2","4","4","4","6","6","4","4","6","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q065_01_662","1147","NULL","0","Furious","q66","0","Furious","q66","0","Furious","q66","0","Furious","q66","10","Furious","q66","0","Furious","q66","0","Furious","q66","10","Furious","q66","0","Furious","q66","10","Furious","q66","2","Furious","q66","1","Furious","q66","0","Furious","q66","0","Furious","q66","0","Furious","q66","0","Furious","q66","10","Furious","q66","2","Furious","q66","0","Furious","q66","8","Furious","q66","10","Furious","q66","8","Furious","q66","0","Furious","q66","8","Furious","q66","10","Furious","q66","7","Furious","q66","10","Furious","q66","7","Furious","q66","10","Furious","q66","1","Furious","q66","10","Furious","q66","10","Furious","q66","10","Furious","q66","8","Furious","q66","10","Furious","q66","10","Furious","q66","10","Furious","q66","10","Furious","q66","8","Furious","q66","Furious","NULL","NULL","10","0","0","10","0","9","0","0","10","7","0","0","0","0","7","10","0","10","10","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q064_01_324","1148","2014-04-04","2","Furious","q65","0","Furious","q65","2","Furious","q65","0","Furious","q65","10","Furious","q65","10","Furious","q65","0","Furious","q65","9","Furious","q65","0","Furious","q65","0","Furious","q65","2","Furious","q65","2","Furious","q65","10","Furious","q65","6","Furious","q65","6","Furious","q65","5","Furious","q65","10","Furious","q65","5","Furious","q65","8","Furious","q65","2","Furious","q65","10","Furious","q65","7","Furious","q65","8","Furious","q65","6","Furious","q65","10","Furious","q65","10","Furious","q65","9","Furious","q65","6","Furious","q65","10","Furious","q65","0","Furious","q65","9","Furious","q65","8","Furious","q65","5","Furious","q65","10","Furious","q65","9","Furious","q65","8","Furious","q65","9","Furious","q65","9","Furious","q65","8","Furious","q65","Furious","NULL","NULL","3","3","3","0","3","6","0","8","7","8","0","0","0","3","6","7","0","10","9","9","NULL","NULL","NULL","32","Male"," ","5","NULL","7","5","7","2"
"Ndim21a_q063_01_113","1149","NULL","2","Surprised","q111","4","Surprised","q111","2","Surprised","q111","6","Surprised","q111","8","Surprised","q111","5","Surprised","q111","7","Surprised","q111","7","Surprised","q111","6","Surprised","q111","2","Surprised","q111","10","Surprised","q111","5","Apprehensive","q111","7","Surprised","q111","7","Surprised","q111","9","Surprised","q111","0","Surprised","q111","0","Surprised","q111","4","Surprised","q111","9","Surprised","q111","7","Surprised","q111","7","Surprised","q111","6","Surprised","q111","0","Surprised","q111","6","Surprised","q111","1","Surprised","q111","10","Surprised","q111","0","Surprised","q111","1","Surprised","q111","10","Surprised","q111","3","Surprised","q111","10","Surprised","q111","10","Surprised","q111","7","Surprised","q111","2","Surprised","q111","1","Surprised","q111","8","Surprised","q111","6","Surprised","q111","1","Surprised","q111","3","Surprised","q111","Surprised","NULL","NULL","1","1","1","5","0","0","2","1","1","8","0","6","0","0","3","2","0","3","3","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q065_02_409","1150","NULL","1","Furious","q66","1","Furious","q66","2","Furious","q66","1","Furious","q66","9","Furious","q66","9","Furious","q66","1","Furious","q66","9","Furious","q66","1","Furious","q66","8","Furious","q66","6","Furious","q66","1","Furious","q66","9","Furious","q66","2","Furious","q66","2","Furious","q66","1","Furious","q66","9","Furious","q66","8","Furious","q66","9","Furious","q66","2","Furious","q66","9","Furious","q66","8","Furious","q66","1","Furious","q66","9","Furious","q66","8","Furious","q66","9","Furious","q66","2","Furious","q66","9","Furious","q66","9","Furious","q66","1","Furious","q66","9","Furious","q66","8","Furious","q66","1","Furious","q66","9","Furious","q66","9","Furious","q66","9","Furious","q66","9","Furious","q66","7","Furious","q66","9","Furious","q66","Furious","NULL","NULL","8","2","2","1","2","7","2","2","8","8","2","1","2","2","2","10","2","10","9","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q062_01_174","1151","NULL","1","Furious","q63","0","Furious","q63","5","Furious","q63","0","Furious","q63","7","Furious","q63","7","Furious","q63","1","Furious","q63","6","Furious","q63","2","Furious","q63","6","Furious","q63","3","Furious","q63","5","Furious","q63","2","Furious","q63","0","Furious","q63","6","Furious","q63","0","Furious","q63","10","Furious","q63","2","Furious","q63","6","Furious","q63","6","Furious","q63","8","Furious","q63","6","Furious","q63","0","Furious","q63","6","Furious","q63","6","Furious","q63","1","Furious","q63","0","Furious","q63","8","Furious","q63","0","Furious","q63","3","Furious","q63","10","Furious","q63","10","Furious","q63","1","Furious","q63","8","Furious","q63","7","Furious","q63","6","Furious","q63","2","Furious","q63","6","Furious","q63","6","Furious","q63","Furious","NULL","NULL","2","1","4","1","1","8","0","6","6","3","5","1","1","0","6","8","1","7","7","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1152","NULL","0","Devastated","q29","0","Devastated","q29","1","Devastated","q29","0","Devastated","q29","1","Devastated","q29","0","Devastated","q29","0","Devastated","q29","5","Devastated","q29","0","Devastated","q29","0","Devastated","q29","10","Devastated","q29","3","Devastated","q29","0","Devastated","q29","0","Devastated","q29","6","Devastated","q29","0","Devastated","q29","5","Devastated","q29","10","Surprised","q29","5","Devastated","q29","6","Devastated","q29","7","Devastated","q29","5","Devastated","q29","10","Devastated","q29","0","Devastated","q29","2","Devastated","q29","7","Devastated","q29","0","Devastated","q29","9","Devastated","q29","0","Devastated","q29","0","Devastated","q29","10","Devastated","q29","10","Devastated","q29","4","Devastated","q29","0","Devastated","q29","10","Devastated","q29","5","Devastated","q29","7","Devastated","q29","10","Devastated","q29","3","Devastated","q29","Devastated","NULL","NULL","7","2","6","0","4","7","0","2","4","3","0","0","1","3","4","1","0","1","1","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q065_02_409","1153","NULL","9","Content","q124","9","Content","q124","8","Content","q124","9","Content","q124","1","Content","q124","10","Content","q124","9","Content","q124","2","Content","q124","9","Content","q124","9","Content","q124","9","Content","q124","8","Content","q124","1","Content","q124","9","Content","q124","1","Content","q124","1","Content","q124","9","Content","q124","9","Content","q124","9","Furious","q124","9","Content","q124","2","Content","q124","1","Content","q124","9","Content","q124","1","Content","q124","2","Content","q124","10","Content","q124","1","Content","q124","2","Content","q124","10","Content","q124","10","Content","q124","9","Content","q124","9","Content","q124","9","Content","q124","1","Content","q124","1","Content","q124","2","Content","q124","1","Content","q124","1","Content","q124","1","Content","q124","Content","NULL","NULL","0","8","1","9","3","0","7","1","1","0","3","6","8","9","8","1","3","2","1","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q065_01_662","1154","NULL","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","0","Terrified","q101","2","Terrified","q101","5","Terrified","q101","5","Terrified","q101","10","Terrified","q101","2","Terrified","q101","10","Terrified","q101","1","Terrified","q101","7","Terrified","q101","9","Terrified","q101","8","Terrified","q101","8","Terrified","q101","0","Terrified","q101","9","Terrified","q101","10","Terrified","q101","0","Terrified","q101","10","Terrified","q101","3","Terrified","q101","10","Terrified","q101","9","Terrified","q101","0","Terrified","q101","10","Terrified","q101","10","Terrified","q101","10","Terrified","q101","2","Terrified","q101","7","Furious","q101","10","Terrified","q101","10","Terrified","q101","9","Terrified","q101","10","Terrified","q101","0","Terrified","q101","Terrified","NULL","NULL","0","0","0","10","0","0","0","10","0","0","0","0","0","0","10","2","0","0","9","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1155","NULL","0","Guilty","q72","0","Guilty","q72","0","Guilty","q72","0","Guilty","q72","10","Guilty","q72","3","Guilty","q72","10","Guilty","q72","10","Guilty","q72","10","Guilty","q72","3","Guilty","q72","0","Guilty","q72","1","Guilty","q72","10","Guilty","q72","10","Guilty","q72","10","Guilty","q72","0","Guilty","q72","2","Guilty","q72","10","Guilty","q72","7","Guilty","q72","2","Guilty","q72","10","Guilty","q72","0","Guilty","q72","7","Guilty","q72","10","Guilty","q72","10","Guilty","q72","10","Guilty","q72","1","Guilty","q72","10","Guilty","q72","7","Guilty","q72","5","Guilty","q72","10","Guilty","q72","10","Guilty","q72","10","Guilty","q72","10","Guilty","q72","0","Guilty","q72","10","Guilty","q72","9","Guilty","q72","8","Devastated","q72","10","Guilty","q72","Guilty","NULL","NULL","10","0","5","0","0","9","0","7","7","10","0","0","0","0","6","9","4","10","1","10","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q062_01_174","1156","2014-04-04","0","Hopeful","q158","1","Hopeful","q158","0","Hopeful","q158","2","Hopeful","q158","1","Hopeful","q158","6","Hopeful","q158","0","Hopeful","q158","10","Hopeful","q158","0","Hopeful","q158","0","Hopeful","q158","10","Hopeful","q158","3","Hopeful","q158","0","Hopeful","q158","0","Hopeful","q158","7","Hopeful","q158","0","Hopeful","q158","10","Hopeful","q158","0","Hopeful","q158","6","Hopeful","q158","2","Hopeful","q158","7","Hopeful","q158","8","Hopeful","q158","9","Hopeful","q158","0","Furious","q158","8","Hopeful","q158","0","Hopeful","q158","0","Hopeful","q158","7","Hopeful","q158","10","Hopeful","q158","1","Hopeful","q158","10","Hopeful","q158","10","Hopeful","q158","1","Hopeful","q158","6","Hopeful","q158","8","Hopeful","q158","10","Hopeful","q158","5","Hopeful","q158","4","Hopeful","q158","7","Hopeful","q158","Hopeful","NULL","NULL","5","0","6","1","6","10","1","8","6","2","2","0","1","1","9","3","7","6","7","1","NULL","Des Moines","USA","30","Female"," ","7","NULL","2","3","5","3"
"Ndim21a_q065_02_409","1157","NULL","9","Jealous","q87","1","Jealous","q87","8","Jealous","q87","2","Jealous","q87","8","Jealous","q87","2","Jealous","q87","9","Jealous","q87","9","Jealous","q87","9","Jealous","q87","2","Jealous","q87","8","Jealous","q87","2","Jealous","q87","2","Jealous","q87","8","Jealous","q87","8","Jealous","q87","1","Jealous","q87","3","Jealous","q87","8","Jealous","q87","8","Jealous","q87","2","Jealous","q87","9","Jealous","q87","2","Jealous","q87","2","Jealous","q87","8","Jealous","q87","8","Content","q87","1","Jealous","q87","2","Jealous","q87","2","Jealous","q87","9","Jealous","q87","7","Jealous","q87","9","Jealous","q87","8","Jealous","q87","2","Jealous","q87","2","Jealous","q87","8","Jealous","q87","8","Jealous","q87","2","Jealous","q87","2","Jealous","q87","2","Jealous","q87","Jealous","NULL","NULL","3","2","3","2","1","8","4","3","7","3","8","3","3","2","3","9","3","8","7","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Ndim21a_q063_01_113","1158","NULL","10","Nostalgic","q183","10","Nostalgic","q183","7","Nostalgic","q183","6","Nostalgic","q183","5","Nostalgic","q183","8","Nostalgic","q183","4","Nostalgic","q183","9","Nostalgic","q183","10","Nostalgic","q183","6","Nostalgic","q183","10","Nostalgic","q183","8","Nostalgic","q183","5","Nostalgic","q183","9","Nostalgic","q183","9","Nostalgic","q183","7","Nostalgic","q183","0","Nostalgic","q183","9","Nostalgic","q183","10","Nostalgic","q183","9","Nostalgic","q183","6","Nostalgic","q183","5","Nostalgic","q183","0","Nostalgic","q183","8","Nostalgic","q183","0","Nostalgic","q183","10","Nostalgic","q183","0","Nostalgic","q183","1","Nostalgic","q183","10","Nostalgic","q183","4","Nostalgic","q183","10","Nostalgic","q183","10","Nostalgic","q183","10","Nostalgic","q183","5","Nostalgic","q183","5","Nostalgic","q183","9","Nostalgic","q183","7","Nostalgic","q183","0","Nostalgic","q183","5","Nostalgic","q183","Nostalgic","NULL","NULL","0","0","0","10","9","0","10","0","0","0","0","10","5","7","0","0","5","0","0","8","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
